chr7	100026215	100026815	ENSG00000078487	1.0	-	3182	600	600	1.0000000
chr22	41842627	41843227	ENSG00000183864	1.0	-	4037	600	600	1.0000000
chr1	244998423	244999023	ENSG00000203667	1.0	+	3520	600	600	1.0000000
chr12	49524780	49525380	ENSG00000123416	1.0	-	3663	600	600	1.0000000
chr19	40931532	40932132	ENSG00000197019	1.0	-	4027	600	600	1.0000000
chr17	80055808	80056408	ENSG00000169710	1.0	-	2640	600	600	1.0000000
chr16	31191230	31191830	ENSG00000089280	1.0	+	3540	600	600	1.0000000
chr19	34663208	34663808	ENSG00000257103	1.0	+	3177	600	600	1.0000000
chr21	43430096	43430696	ENSG00000173276	1.0	-	2977	600	600	1.0000000
chr7	104654425	104655025	ENSG00000005483	1.0	+	1346	600	600	1.0000000
chr16	30709329	30709929	ENSG00000080603	1.0	+	2492	600	600	1.0000000
chr1	225840444	225841044	ENSG00000154380	1.0	-	2782	600	600	1.0000000
chr9	140135464	140136064	ENSG00000188229	1.0	+	3178	600	600	1.0000000
chr1	226249351	226249951	ENSG00000163041	1.0	+	1443	600	600	1.0000000
chr22	39715994	39716594	ENSG00000100316	1.0	-	987	457	600	0.7616667
chr5	177631307	177631907	ENSG00000197451	1.0	+	3120	600	600	1.0000000
chr22	43010568	43011168	ENSG00000100227	1.0	-	1398	600	600	1.0000000
chr19	2050843	2051443	ENSG00000099875	1.0	-	3771	600	600	1.0000000
chr6	86388051	86388651	ENSG00000203875	1.0	-	3433	600	600	1.0000000
chr6	36561944	36562544	ENSG00000112081	1.0	+	3328	600	600	1.0000000
chr16	89626864	89627464	ENSG00000167526	1.0	+	3063	571	600	0.9516667
chr3	9439098	9439698	ENSG00000168137	1.0	+	2205	600	600	1.0000000
chr19	34919056	34919656	ENSG00000126261	1.0	+	3729	600	600	1.0000000
chr19	32896066	32896666	ENSG00000267213	1.0	-	2576	600	600	1.0000000
chr14	103799680	103800280	ENSG00000100664	1.0	+	1310	600	600	1.0000000
chr21	47878611	47879211	ENSG00000160305	1.0	+	2172	600	600	1.0000000
chr1	226186632	226187232	ENSG00000143751	1.0	-	2197	600	600	1.0000000
chr1	21113416	21114016	ENSG00000127483	1.0	-	1901	600	600	1.0000000
chr21	33103988	33104588	ENSG00000156304	1.0	-	2478	600	600	1.0000000
chr6	136610589	136611189	ENSG00000029363	1.0	-	2464	600	600	1.0000000
chr19	40854034	40854634	ENSG00000160392	1.0	-	2498	600	600	1.0000000
chr22	46465371	46465971	ENSG00000235159	1.0	-	1927	600	600	1.0000000
chr12	54673486	54674086	ENSG00000094916	1.0	-	1411	600	600	1.0000000
chr10	27443795	27444395	ENSG00000136758	1.0	-	1733	600	600	1.0000000
chr19	1592482	1593082	ENSG00000071655	1.0	-	2013	600	600	1.0000000
chr6	111195772	111196372	ENSG00000123505	1.0	+	2619	600	600	1.0000000
chr16	2802201	2802801	ENSG00000205913	1.0	-	1996	600	600	1.0000000
chr14	90862645	90863245	ENSG00000198668	1.0	+	1497	600	600	1.0000000
chr5	137089639	137090239	ENSG00000177733	1.0	-	2131	600	600	1.0000000
chr10	1095277	1095877	ENSG00000047056	1.0	+	1022	600	600	1.0000000
chr22	50353960	50354560	ENSG00000198355	1.0	+	2382	600	600	1.0000000
chr21	34915397	34915997	ENSG00000159131	1.0	-	1411	600	600	1.0000000
chr5	98264674	98265274	ENSG00000248489	1.0	+	2039	600	600	1.0000000
chr19	30205964	30206564	ENSG00000131943	1.0	-	3197	600	600	1.0000000
chr6	89790269	89790869	ENSG00000146278	1.0	+	2648	600	600	1.0000000
chr2	85766087	85766687	ENSG00000168906	1.0	+	2486	600	600	1.0000000
chr15	72767109	72767709	ENSG00000261423	1.0	-	627	600	600	1.0000000
chr7	155089285	155089885	ENSG00000186480	1.0	+	2410	600	600	1.0000000
chr6	108880837	108881437	ENSG00000118689	1.0	+	1272	600	600	1.0000000
chr10	3827073	3827673	ENSG00000067082	1.0	-	1248	600	600	1.0000000
chr1	226497170	226497770	ENSG00000183814	1.0	-	817	600	600	1.0000000
chr19	33864035	33864635	ENSG00000153879	1.0	+	1913	600	600	1.0000000
chr5	89705203	89705803	ENSG00000153140	1.0	-	1856	600	600	1.0000000
chr1	235324372	235324972	ENSG00000188739	1.0	-	3536	600	600	1.0000000
chr1	150551666	150552266	ENSG00000143384	1.0	-	2247	600	600	1.0000000
chr21	48054878	48055478	ENSG00000160310	1.0	+	1789	600	600	1.0000000
chr1	234744871	234745471	ENSG00000168264	1.0	-	588	600	600	1.0000000
chr1	35658349	35658949	ENSG00000116560	1.0	-	2251	600	600	1.0000000
chr7	44836078	44836678	ENSG00000196262	1.0	+	2035	598	600	0.9966667
chr1	167905878	167906478	ENSG00000143158	1.0	-	1746	600	600	1.0000000
chr19	44258742	44259342	ENSG00000105771	1.0	-	2692	600	600	1.0000000
chr19	47616609	47617209	ENSG00000130749	1.0	-	1719	600	600	1.0000000
chr1	16939657	16940257	ENSG00000219481	1.0	-	3207	600	600	1.0000000
chr15	71055532	71056132	ENSG00000137831	1.0	-	2627	600	600	1.0000000
chr10	105127523	105128123	ENSG00000148835	1.0	+	1909	600	600	1.0000000
chr1	8938908	8939508	ENSG00000074800	1.0	-	1533	600	600	1.0000000
chr10	28821272	28821872	ENSG00000254635	1.0	-	1652	600	600	1.0000000
chr22	21356085	21356685	ENSG00000184436	1.0	-	2508	600	600	1.0000000
chr14	103058797	103059397	ENSG00000089902	1.0	+	1720	600	600	1.0000000
chr19	42901079	42901679	ENSG00000213904	1.0	+	1993	600	600	1.0000000
chr3	31573929	31574529	ENSG00000163527	1.0	+	1507	600	600	1.0000000
chr17	37009696	37010296	ENSG00000125691	1.0	-	2669	600	600	1.0000000
chr6	88411527	88412127	ENSG00000135334	1.0	-	2423	600	600	1.0000000
chr10	131908681	131909281	ENSG00000237489	1.0	-	2300	600	600	1.0000000
chr19	3985067	3985667	ENSG00000167658	1.0	-	2840	600	600	1.0000000
chr12	57081759	57082359	ENSG00000110958	1.0	-	1678	600	600	1.0000000
chrX	41192450	41193050	ENSG00000215301	1.0	+	792	600	600	1.0000000
chr17	58677343	58677943	ENSG00000170836	1.0	+	2092	600	600	1.0000000
chr16	28834155	28834755	ENSG00000168488	1.0	+	1141	600	600	1.0000000
chr1	228353315	228353915	ENSG00000181873	1.0	+	2552	600	600	1.0000000
chr3	186501568	186502168	ENSG00000263826	1.0	-	1193	600	600	1.0000000
chr1	229478641	229479241	ENSG00000154429	1.0	-	714	600	600	1.0000000
chr19	54704409	54705009	ENSG00000170889	1.0	+	2561	600	600	1.0000000
chr21	37692286	37692886	ENSG00000159256	1.0	+	2438	600	600	1.0000000
chr20	34329834	34330434	ENSG00000131051	1.0	-	1870	600	600	1.0000000
chr12	110718360	110718960	ENSG00000174437	1.0	+	1338	600	600	1.0000000
chr21	44394419	44395019	ENSG00000160199	1.0	+	1628	600	600	1.0000000
chr14	100704492	100705092	ENSG00000258982	1.0	-	1413	600	600	1.0000000
chr15	93425736	93426336	ENSG00000272888	1.0	+	1545	600	600	1.0000000
chr17	34136258	34136858	ENSG00000172660	1.0	+	2728	572	600	0.9533333
chr1	224033274	224033874	ENSG00000143514	1.0	-	2284	600	600	1.0000000
chr19	40791043	40791643	ENSG00000105221	1.0	-	1547	600	600	1.0000000
chr19	42363787	42364387	ENSG00000105372	1.0	+	1529	600	600	1.0000000
chr5	138677075	138677675	ENSG00000120727	1.0	+	1868	600	600	1.0000000
chr19	51307786	51308386	ENSG00000167747	1.0	-	1803	600	600	1.0000000
chr19	34286637	34287237	ENSG00000153885	1.0	+	1776	600	600	1.0000000
chr6	31795311	31795911	ENSG00000204388	1.0	+	2432	448	600	0.7466667
chr10	74033477	74034077	ENSG00000168209	1.0	+	2196	600	600	1.0000000
chr1	110881393	110881993	ENSG00000227963	1.0	-	547	600	600	1.0000000
chr22	24666585	24667185	ENSG00000100014	1.0	+	2567	600	600	1.0000000
chr20	42086367	42086967	ENSG00000124193	1.0	+	2071	600	600	1.0000000
chr6	16129155	16129755	ENSG00000007944	1.0	+	2724	600	600	1.0000000
chr19	36630276	36630876	ENSG00000126247	1.0	+	1255	600	600	1.0000000
chr4	174255876	174256476	ENSG00000164104	1.0	-	1525	600	600	1.0000000
chr6	160183161	160183761	ENSG00000112096	1.0	-	1588	600	600	1.0000000
chr9	131873068	131873668	ENSG00000095321	1.0	-	2214	600	600	1.0000000
chr6	20402197	20402797	ENSG00000112242	1.0	+	1486	600	600	1.0000000
chr10	121356141	121356741	ENSG00000151923	1.0	-	1676	600	600	1.0000000
chr17	2496303	2496903	ENSG00000007168	1.0	+	1468	600	600	1.0000000
chr17	79828882	79829482	ENSG00000141522	1.0	-	1620	600	600	1.0000000
chr8	37962559	37963159	ENSG00000129691	1.0	+	1931	600	600	1.0000000
chr5	40835037	40835637	ENSG00000145592	1.0	-	2277	600	600	1.0000000
chr6	42714158	42714758	ENSG00000124659	1.0	-	723	600	600	1.0000000
chr17	4851956	4852556	ENSG00000108518	1.0	-	695	600	600	1.0000000
chr10	126605511	126606111	ENSG00000249456	1.0	+	1262	600	600	1.0000000
chr5	137673644	137674244	ENSG00000158402	1.0	-	2267	600	600	1.0000000
chr8	37553068	37553668	ENSG00000183779	1.0	+	1566	600	600	1.0000000
chr19	39466150	39466750	ENSG00000269190	1.0	-	2095	600	600	1.0000000
chr10	32344959	32345559	ENSG00000170759	1.0	-	2272	600	600	1.0000000
chrX	53449277	53449877	ENSG00000072501	1.0	-	1812	600	600	1.0000000
chr16	9185304	9185904	ENSG00000182831	1.0	+	2141	600	600	1.0000000
chr19	33071773	33072373	ENSG00000105185	1.0	+	2523	600	600	1.0000000
chr12	121124471	121125071	ENSG00000110917	1.0	+	1874	600	600	1.0000000
chr1	28832254	28832854	ENSG00000180198	1.0	+	2035	600	600	1.0000000
chr1	100503452	100504052	ENSG00000156875	1.0	+	2011	600	600	1.0000000
chr1	22109699	22110299	ENSG00000090686	1.0	-	1943	600	600	1.0000000
chr5	138628846	138629446	ENSG00000120725	1.0	-	1189	600	600	1.0000000
chr17	80415997	80416597	ENSG00000265458	1.0	-	2131	600	600	1.0000000
chr17	49197826	49198426	ENSG00000008294	1.0	-	1453	600	600	1.0000000
chr19	40476711	40477311	ENSG00000013275	1.0	+	2101	600	600	1.0000000
chr1	113499235	113499835	ENSG00000155380	1.0	-	298	519	600	0.8650000
chr10	126107145	126107745	ENSG00000065154	1.0	-	2580	600	600	1.0000000
chr8	22102416	22103016	ENSG00000168495	1.0	+	2077	600	600	1.0000000
chr12	46766250	46766850	ENSG00000134294	1.0	-	2454	600	600	1.0000000
chr1	179850976	179851576	ENSG00000143337	1.0	+	1540	600	600	1.0000000
