chr7	99998448	100026214	ENSG00000078487	1.0	-	510	9139	27766	0.3291436
chr22	41829495	41842626	ENSG00000183864	1.0	-	1956	10988	13131	0.8367984
chr1	244999024	245008359	ENSG00000203667	1.0	+	2839	8976	9335	0.9615426
chr12	49521564	49524779	ENSG00000123416	1.0	-	1824	2353	3215	0.7318818
chr19	40927498	40931531	ENSG00000197019	1.0	-	787	3876	4033	0.9610711
chr17	80036213	80055807	ENSG00000169710	1.0	-	7734	19324	19594	0.9862203
chr16	31191831	31203127	ENSG00000089280	1.0	+	4405	11106	11296	0.9831799
chr19	34663809	34720420	ENSG00000257103	1.0	+	3348	48031	56611	0.8484393
chr21	43406939	43430095	ENSG00000173276	1.0	-	2161	20941	23156	0.9043444
chr7	104655026	104754808	ENSG00000005483	1.0	+	2464	61085	99782	0.6121846
chr16	30709930	30755602	ENSG00000080603	1.0	+	5231	39721	45672	0.8697013
chr1	225674536	225840443	ENSG00000154380	1.0	-	4487	104056	165907	0.6271948
chr9	140136065	140138159	ENSG00000188229	1.0	+	1216	1948	2094	0.9302770
chr1	226249952	226259702	ENSG00000163041	1.0	+	2997	8402	9750	0.8617436
chr22	39708886	39715993	ENSG00000100316	1.0	-	7534	6806	7107	0.9576474
chr5	177631908	177638164	ENSG00000197451	1.0	+	3517	6256	6256	1.0000000
chr22	42979726	43010567	ENSG00000100227	1.0	-	1197	20714	30841	0.6716384
chr19	2037469	2050842	ENSG00000099875	1.0	-	2906	13124	13373	0.9813804
chr6	86370709	86388050	ENSG00000203875	1.0	-	1691	11046	17341	0.6369875
chr6	36562545	36573377	ENSG00000112081	1.0	+	2713	10374	10832	0.9577179
chr16	89627465	89630950	ENSG00000167526	1.0	+	2422	3367	3485	0.9661406
chr3	9439699	9520924	ENSG00000168137	1.0	+	2821	59515	81225	0.7327178
chr19	34919657	34960853	ENSG00000126261	1.0	+	3744	36426	41196	0.8842121
chr19	32880955	32896065	ENSG00000267213	1.0	-	805	11488	15110	0.7602912
chr14	103800281	103811362	ENSG00000100664	1.0	+	4843	10902	11081	0.9838462
chr21	47879212	47989926	ENSG00000160305	1.0	+	2566	65104	110714	0.5880377
